track_id,target_name,estimate_name,metric,score
18,4,0,2,2.49217946718
19,0,0,2,3.18420712729
19,1,0,2,-1.3506344274
19,2,0,2,1.5977516017
19,3,0,2,1.85350272928
19,4,0,2,1.23602130184
20,0,0,2,4.69141127342
20,1,0,2,3.35903661878
20,2,0,2,-4.45897204252
20,3,0,2,1.30368963025
20,4,0,2,-2.34953520043
21,0,0,2,4.8943537783
21,1,0,2,-2.28685408688
21,2,0,2,0.600956153164
21,3,0,2,1.23898291372
21,4,0,2,1.17288595406
22,0,0,2,3.51759954075
22,1,0,2,-2.87761461957
22,2,0,2,4.72544507096
22,3,0,2,1.2102065172
22,4,0,2,-0.419142069042
23,0,0,2,4.43524409815
23,1,0,2,2.15069914391
23,2,0,2,3.4972029211
23,3,0,2,1.63624077143
23,4,0,2,0.70583098562
24,0,0,2,4.15851954814
24,1,0,2,5.37333615721
24,2,0,2,-2.52138380249
24,3,0,2,-0.682569888154
24,4,0,2,0.24496191223
25,0,0,2,4.27715651868
25,1,0,2,4.16679889425
25,2,0,2,3.46334241232
25,3,0,2,0.479973140952
25,4,0,2,3.31695560756
26,0,0,2,2.52559600262
26,1,0,2,0.989813569539
26,2,0,2,2.44716125479
26,3,0,2,1.06886945439
26,4,0,2,0.374125829302
27,0,0,2,3.30287464873
27,1,0,2,-3.38805212733
27,2,0,2,2.6097861512
27,3,0,2,1.07328192489
27,4,0,2,0.820806192633
28,0,0,2,3.55412047392
28,1,0,2,3.35327828045
28,2,0,2,1.41334666924
28,3,0,2,2.7691808702
28,4,0,2,-0.744216432259
29,0,0,2,3.72566620743
29,1,0,2,2.35426495878
29,2,0,2,1.95020047436
29,3,0,2,1.6238475968
29,4,0,2,-2.79237265597
30,0,0,2,3.99504321254
30,1,0,2,1.51101967476
30,2,0,2,3.64264160209
30,3,0,2,0.970476345176
30,4,0,2,2.93868764534
31,0,0,2,4.84211585626
31,1,0,2,-3.43812220802
31,2,0,2,4.43697786207
31,3,0,2,-0.0356947089784
31,4,0,2,-1.83737752286
32,0,0,2,2.47279335472
32,1,0,2,0.933452758538
32,2,0,2,1.01405811832
32,3,0,2,0.117076108739
32,4,0,2,0.937548151222
33,0,0,2,3.39504052648
33,1,0,2,3.11966490641
33,2,0,2,-3.91972744868
33,3,0,2,0.120560817556
33,4,0,2,-0.518578915303
34,0,0,2,4.76037556572
34,1,0,2,3.03906097631
34,2,0,2,1.46994537866
34,3,0,2,1.93019513455
34,4,0,2,0.0788531867078
35,0,0,2,2.97899813848
35,1,0,2,-2.23148766705
35,2,0,2,0.956708242406
35,3,0,2,0.932929352699
35,4,0,2,3.63344277697
36,0,0,2,4.78700550342
36,1,0,2,-5.39926072919
36,2,0,2,-1.61161307174
36,3,0,2,1.2650834482
36,4,0,2,-10.5762857989
37,0,0,2,4.82976585433
37,1,0,2,4.19873872323
37,2,0,2,-0.722096335088
37,3,0,2,1.44169899098
37,4,0,2,-2.11317244436
38,0,0,2,5.15428998666
38,1,0,2,-0.575153654723
38,2,0,2,2.28175192825
38,3,0,2,1.64324664589
38,4,0,2,-0.795082674288
39,0,0,2,4.77421697809
39,1,0,2,-1.34659936573
39,2,0,2,-0.888214885834
39,3,0,2,1.06838413014
39,4,0,2,-0.256279792382
40,0,0,2,5.15308309505
40,1,0,2,5.04116266574
40,2,0,2,0.322544125781
40,3,0,2,1.93802647005
40,4,0,2,-4.54751333212
41,0,0,2,3.86164327581
41,1,0,2,2.03618199856
41,2,0,2,1.63346048766
41,3,0,2,1.12807461448
41,4,0,2,1.27189076587
42,0,0,2,4.10886143506
42,1,0,2,-0.880011606683
42,2,0,2,3.10953978454
42,3,0,2,0.792298646554
42,4,0,2,2.28423914354
43,0,0,2,-14.4464551741
43,1,0,2,-5.35501427813
43,2,0,2,-20.2730347387
43,3,0,2,-4.545812475
43,4,0,2,-8.7464732617
44,0,0,2,4.94586052844
44,1,0,2,0.995683755963
44,2,0,2,6.16268548247
44,3,0,2,-0.153972893745
44,4,0,2,1.61178752523
45,0,0,2,3.13260051363
45,1,0,2,-4.86588570279
45,2,0,2,1.84638002275
45,3,0,2,1.58289236127
45,4,0,2,1.28320072245
46,0,0,2,2.04452149951
46,1,0,2,0.69876282091
46,2,0,2,3.41194536563
46,3,0,2,-1.44129553961
46,4,0,2,3.88710418909
47,0,0,2,3.48050384929
47,1,0,2,-1.28933656492
47,2,0,2,1.26817121748
47,3,0,2,1.80766198154
47,4,0,2,0.883012202548
48,0,0,2,3.74858799507
48,1,0,2,-3.32543387376
48,2,0,2,4.33712552015
48,3,0,2,1.64359440709
48,4,0,2,0.83939505808
49,0,0,2,3.106648434
49,1,0,2,1.19062673389
49,2,0,2,0.970196256811
49,3,0,2,1.98835098068
49,4,0,2,-0.497180858847
50,0,0,2,4.48596194527
50,1,0,2,-2.71486782174
50,2,0,2,3.70940199597
50,3,0,2,2.41429823206
50,4,0,2,0.925430713551
51,0,0,2,4.30155285341
51,1,0,2,-12.8179380799
51,2,0,2,2.07318909856
51,3,0,2,0.0312186128723
51,4,0,2,3.77173648434
52,0,0,2,4.41736222688
52,1,0,2,0.998348272193
52,2,0,2,0.938816184337
52,3,0,2,0.674510948251
52,4,0,2,4.00384149981
53,0,0,2,3.48983309249
53,1,0,2,2.03144704662
53,2,0,2,1.9879899806
53,3,0,2,0.762908521535
53,4,0,2,3.11694048137
54,0,0,2,3.95629516049
54,1,0,2,4.03696124897
54,2,0,2,0.314136524151
54,3,0,2,1.56323497901
54,4,0,2,0.488186183258
55,0,0,2,3.35559212596
55,1,0,2,0.999012651213
55,2,0,2,2.13809290264
55,3,0,2,1.60147440996
55,4,0,2,1.85041335286
56,0,0,2,4.40468799839
56,1,0,2,1.74143696207
56,2,0,2,0.466381675568
56,3,0,2,3.53983409449
56,4,0,2,1.45345683697
57,0,0,2,4.99471667279
57,1,0,2,2.92660621978
57,2,0,2,4.79521761857
57,3,0,2,1.86257791405
57,4,0,2,-5.6971499266
58,0,0,2,4.20441502306
58,1,0,2,1.91076972239
58,2,0,2,2.40047411478
58,3,0,2,1.42314956502
58,4,0,2,0.503432839298
59,0,0,2,4.56422183253
59,1,0,2,1.98973230237
59,2,0,2,3.97520748243
59,3,0,2,2.14366492172
59,4,0,2,0.519176929871
60,0,0,2,3.66980871193
60,1,0,2,1.83457609344
60,2,0,2,4.71776989415
60,3,0,2,0.0533704527912
60,4,0,2,2.30591194504
61,0,0,2,4.65551627187
61,1,0,2,1.95837372707
61,2,0,2,1.37576010815
61,3,0,2,1.42656465854
61,4,0,2,1.41567299801
62,0,0,2,5.05485844027
62,1,0,2,0.471757549538
62,2,0,2,4.90050337892
62,3,0,2,1.40763800851
62,4,0,2,2.69190877442
63,0,0,2,4.51981453171
63,1,0,2,-1.56178086364
63,2,0,2,3.7708482429
63,3,0,2,0.593231601494
63,4,0,2,0.852159947692
64,0,0,2,4.06940426671
64,1,0,2,1.42894142372
64,2,0,2,3.26480669323
64,3,0,2,1.26374320054
64,4,0,2,2.87591022672
65,0,0,2,1.80422718247
65,1,0,2,-0.128836612827
65,2,0,2,3.94128335046
65,3,0,2,0.999397093088
65,4,0,2,3.70437772655
66,0,0,2,4.57515311616
66,1,0,2,-1.85182938692
66,2,0,2,4.9196562507
66,3,0,2,-1.85173808207
66,4,0,2,-0.395078852984
67,0,0,2,3.38171785571
67,1,0,2,1.99233119383
67,2,0,2,3.2030368706
67,3,0,2,1.78978769214
67,4,0,2,1.02918637598
68,0,0,2,3.8903627905
68,1,0,2,1.64268903558
68,2,0,2,2.93216339262
68,3,0,2,2.44467686428
68,4,0,2,-0.306918561882
69,0,0,2,3.85153943228
69,1,0,2,1.79485136296
69,2,0,2,0.964402743186
69,3,0,2,1.28956439587
69,4,0,2,-3.72613852899
70,0,0,2,3.36833671544
70,1,0,2,1.32928814508
70,2,0,2,0.258615971643
70,3,0,2,0.696634564444
70,4,0,2,1.75065275786
71,0,0,2,5.19517435551
71,1,0,2,-1.99726748231
71,2,0,2,-0.940126277123
71,3,0,2,3.26729671851
71,4,0,2,0.0465961092565
72,0,0,2,3.57420194007
72,1,0,2,2.84130819752
72,2,0,2,5.08200952924
72,3,0,2,1.65767726301
72,4,0,2,1.88671493911
73,0,0,2,3.32454555471
73,1,0,2,1.03107961484
73,2,0,2,3.57241385621
73,3,0,2,0.793717899387
73,4,0,2,-0.782751333219
74,0,0,2,4.52923724737
74,1,0,2,-2.02139313369
74,2,0,2,4.81045042626
74,3,0,2,1.59288061757
74,4,0,2,0.87554262624
75,0,0,2,4.63407615378
75,1,0,2,4.77644583775
75,2,0,2,4.3174286192
75,3,0,2,0.394572886696
75,4,0,2,3.19313433083
76,0,0,2,1.38741188137
76,1,0,2,0.860385888792
76,2,0,2,1.40882898451
76,3,0,2,-0.089778387272
76,4,0,2,3.61118574454
77,0,0,2,2.57484713564
77,1,0,2,-0.831813084286
77,2,0,2,-4.96274940767
77,3,0,2,0.490735644618
77,4,0,2,4.54010110928
78,0,0,2,4.86656993051
78,1,0,2,-0.112627430408
78,2,0,2,4.40589107328
78,3,0,2,1.82605150694
78,4,0,2,1.97577975856
79,0,0,2,4.11094669801
79,1,0,2,-0.183392878117
79,2,0,2,4.48018947314
79,3,0,2,1.49933539865
79,4,0,2,2.43533009862
80,0,0,2,3.65234373799
80,1,0,2,0.326919990765
80,2,0,2,2.71947296501
80,3,0,2,2.05784353192
80,4,0,2,1.37976105235
81,0,0,2,3.99988913434
81,1,0,2,1.66098598605
81,2,0,2,3.53153389477
81,3,0,2,2.2140579411
81,4,0,2,0.197886377149
82,0,0,2,5.71161506655
82,1,0,2,4.68304694515
82,2,0,2,4.23942177162
82,3,0,2,-0.117865660723
82,4,0,2,2.55068417515
83,0,0,2,3.83307458704
83,1,0,2,0.901255645889
83,2,0,2,2.45989584267
83,3,0,2,1.36734310148
83,4,0,2,1.97675445418
84,0,0,2,4.44873943464
84,1,0,2,-2.73667031192
84,2,0,2,0.908936237146
84,3,0,2,2.49099316019
84,4,0,2,0.999191292041
85,0,0,2,4.14648366411
85,1,0,2,2.46580042099
85,2,0,2,5.6248160119
85,3,0,2,-2.01863472696
85,4,0,2,4.10642232454
86,0,0,2,4.47336633939
86,1,0,2,3.90832697335
86,2,0,2,0.734370751812
86,3,0,2,2.21599100419
86,4,0,2,1.27196927124
87,0,0,2,4.64144778972
87,1,0,2,0.947129291138
87,2,0,2,4.56562040879
87,3,0,2,1.5030206053
87,4,0,2,-9.37679772399
88,0,0,2,4.54415885584
88,1,0,2,0.319990208585
88,2,0,2,-2.72958957397
88,3,0,2,2.50989458757
88,4,0,2,1.43545157522
89,0,0,2,3.09378119098
89,1,0,2,1.47836916125
89,2,0,2,1.4434499705
89,3,0,2,-3.05591472099
89,4,0,2,1.5193314257
90,0,0,2,3.76736418399
90,1,0,2,-2.82819379457
90,2,0,2,2.61533534143
90,3,0,2,1.34974699435
90,4,0,2,-0.884412739434
91,0,0,2,5.25119698784
91,1,0,2,1.14043809406
91,2,0,2,-1.47623713611
91,3,0,2,1.66002084238
91,4,0,2,1.5807351874
92,0,0,2,4.25571900123
92,1,0,2,2.19488677248
92,2,0,2,4.11969942668
92,3,0,2,-1.84828627424
92,4,0,2,3.4554852673
93,0,0,2,3.37246823614
93,1,0,2,0.729857997201
93,2,0,2,0.440002345457
93,3,0,2,2.27757728875
93,4,0,2,-0.0291737277201
94,0,0,2,4.90425904467
94,1,0,2,-0.999476076714
94,2,0,2,0.8318646537
94,3,0,2,2.25698817806
94,4,0,2,0.587560640385
95,0,0,2,4.7028730639
95,1,0,2,0.667322811297
95,2,0,2,1.4325123374
95,3,0,2,1.74926521804
95,4,0,2,0.830806234905
96,0,0,2,4.04822920493
96,1,0,2,3.01877999835
96,2,0,2,2.81319297782
96,3,0,2,0.247084105595
96,4,0,2,2.0015546681
97,0,0,2,3.90512444508
97,1,0,2,4.55221952926
97,2,0,2,2.03144859517
97,3,0,2,0.662831693303
97,4,0,2,3.25604738198
98,0,0,2,4.49060339681
98,1,0,2,-3.08384371856
98,2,0,2,3.48671887223
98,3,0,2,2.53019077902
98,4,0,2,-2.68281610386
99,0,0,2,5.45412598319
99,1,0,2,4.39879010681
99,2,0,2,3.55656361832
99,3,0,2,1.95960645827
99,4,0,2,-4.84744180142
100,0,0,2,3.76153192433
100,1,0,2,4.22845942239
100,2,0,2,2.88505370987
100,3,0,2,0.54421904068
100,4,0,2,0.232552294427
1,0,1,2,2.03093629893
1,4,1,2,0.558221850153
2,0,1,2,2.16805872845
2,4,1,2,1.39039905987
3,0,1,2,2.06139603335
3,4,1,2,0.976532498592
4,0,1,2,1.96325579505
4,4,1,2,1.49940246159
5,0,1,2,1.90913768089
5,4,1,2,1.619527294
6,0,1,2,2.23915971262
6,4,1,2,1.68718330854
7,0,1,2,2.17304883701
7,4,1,2,1.54877695463
8,0,1,2,1.95565729405
8,4,1,2,1.42814619535
9,0,1,2,2.11817823806
9,4,1,2,1.22281341357
10,0,1,2,1.83532892969
10,4,1,2,0.883637505655
11,0,1,2,2.06266553876
11,4,1,2,0.202827111956
12,0,1,2,2.23944407351
12,4,1,2,0.983126644107
13,0,1,2,1.84766106187
13,4,1,2,1.5803891764
14,0,1,2,1.92075319251
14,4,1,2,1.21002143473
15,0,1,2,2.01602332322
15,4,1,2,1.05959676616
16,0,1,2,2.07747732607
16,4,1,2,1.40306801602
17,0,1,2,2.10868996236
17,4,1,2,0.940190979182
18,0,1,2,2.29163170528
18,4,1,2,0.406531512329
19,0,1,2,2.01579793035
19,4,1,2,1.14659147593
20,0,1,2,2.22005584892
20,4,1,2,1.67090957329
21,0,1,2,2.23554549774
21,4,1,2,1.69863083671
22,0,1,2,2.24199460235
22,4,1,2,-0.791643660234
23,0,1,2,1.7439541823
23,4,1,2,1.6863396529
24,0,1,2,2.24430941453
24,4,1,2,1.35205785175
25,0,1,2,2.07646446031
25,4,1,2,1.58610147345
26,0,1,2,1.91264609302
26,4,1,2,0.730801675214
27,0,1,2,1.68258989885
27,4,1,2,0.773538366654
28,0,1,2,2.02201032841
28,4,1,2,1.38523653964
29,0,1,2,1.91244852525
29,4,1,2,-1.92932716659
30,0,1,2,2.00745144541
30,4,1,2,1.71927772959
31,0,1,2,2.23586512756
31,4,1,2,-1.53601095943
32,0,1,2,2.17340477514
32,4,1,2,1.06412503752
33,0,1,2,2.10397329135
33,4,1,2,1.31669742008
34,0,1,2,2.04265256642
34,4,1,2,1.26445877162
35,0,1,2,1.92262532569
35,4,1,2,1.32984069777
36,0,1,2,2.14864428398
36,4,1,2,-7.68306836426
37,0,1,2,2.21916494164
37,4,1,2,1.12601771865
38,0,1,2,2.0251683632
38,4,1,2,1.01873910712
39,0,1,2,2.19811276302
39,4,1,2,0.814425883792
40,0,1,2,2.13451599852
40,4,1,2,-2.55207570777
41,0,1,2,2.05621731429
41,4,1,2,1.35494668079
42,0,1,2,2.20765397445
42,4,1,2,1.74576372035
43,0,1,2,2.14697889357
43,4,1,2,0.322071741072
44,0,1,2,2.35278434901
44,4,1,2,1.9376178645
45,0,1,2,2.05819842355
45,4,1,2,1.02652982242
46,0,1,2,1.99874288518
46,4,1,2,0.748828061386
47,0,1,2,1.84925098541
47,4,1,2,0.611861040606
48,0,1,2,1.98720669265
48,4,1,2,0.282709481605
50,0,1,2,1.97701314591
50,4,1,2,1.43234123547
51,0,1,2,2.23927456881
51,4,1,2,1.49395714117
52,0,1,2,2.28195003156
52,4,1,2,1.51064132731
53,0,1,2,2.00476568168
53,4,1,2,1.34654763326
54,0,1,2,1.92087940871
54,4,1,2,1.08366215238
55,0,1,2,1.98167231914
55,4,1,2,1.64011448761
56,0,1,2,2.35027485912
56,4,1,2,0.0423625797661
57,0,1,2,2.0396641252
57,4,1,2,-3.92847261804
58,0,1,2,2.21010077778
58,4,1,2,0.961407649394
59,0,1,2,1.96942272203
59,4,1,2,0.164144666012
60,0,1,2,2.26011181638
60,4,1,2,1.44535385861
61,0,1,2,2.08109921788
61,4,1,2,1.18628446429
62,0,1,2,2.22476471537
62,4,1,2,1.72144945322
63,0,1,2,2.00062291646
63,4,1,2,1.24010044625
64,0,1,2,2.25288679541
64,4,1,2,1.64520450361
65,0,1,2,1.66274836585
65,4,1,2,1.65923645648
66,0,1,2,2.26380986839
66,4,1,2,-1.27182177057
67,0,1,2,2.02968288527
67,4,1,2,0.856791873166
68,0,1,2,2.00361829439
68,4,1,2,0.751645676389
69,0,1,2,2.13105412273
69,4,1,2,-5.58467743709
70,0,1,2,2.08528706927
70,4,1,2,1.60066431041
71,0,1,2,1.86605679488
71,4,1,2,1.80460313485
72,0,1,2,1.97602018692
72,4,1,2,1.87185420728
73,0,1,2,2.07466059301
73,4,1,2,-1.12676569604
74,0,1,2,1.94249112767
74,4,1,2,1.72431817642
75,0,1,2,2.27080352784
75,4,1,2,1.27215099291
76,0,1,2,2.34650108461
76,4,1,2,1.0840251168
77,0,1,2,2.08312652342
77,4,1,2,2.15344607954
78,0,1,2,2.17007959136
78,4,1,2,1.69161846705
79,0,1,2,2.21777954322
79,4,1,2,1.75448304529
80,0,1,2,1.9620156014
80,4,1,2,1.64330115868
81,0,1,2,1.72870556098
81,4,1,2,1.09740702345
82,0,1,2,2.36101655774
82,4,1,2,1.13263451867
83,0,1,2,1.97451593567
83,4,1,2,0.914222268785
84,0,1,2,1.915268065
84,4,1,2,0.86735958134
85,0,1,2,2.27382906759
85,4,1,2,1.48816902341
86,0,1,2,2.21578104213
86,4,1,2,0.615179270991
87,0,1,2,2.0616537354
87,4,1,2,-8.18108771919
88,0,1,2,1.89799010612
88,4,1,2,1.42215280464
89,0,1,2,1.78390895823
89,4,1,2,1.52719835098
90,0,1,2,2.05182215907
90,4,1,2,-0.117467618285
91,0,1,2,2.17820475941
91,4,1,2,1.18065717827
92,0,1,2,2.18596018293
92,4,1,2,1.96860436257
93,0,1,2,1.61212625861
93,4,1,2,0.388726792502
94,0,1,2,1.95655889343
94,4,1,2,0.10971742718
95,0,1,2,2.07962130598
95,4,1,2,0.844088180252
96,0,1,2,2.20553427116
96,4,1,2,0.93969055763
97,0,1,2,2.09584995323
97,4,1,2,1.36297410046
98,0,1,2,2.03913921304
98,4,1,2,-2.68037292585
99,0,1,2,2.12405878613
99,4,1,2,-5.33367064947
100,0,1,2,1.84504067217
100,4,1,2,-1.00740175132
1,0,2,2,-7.19727910122
1,1,2,2,-2.48217995187
1,2,2,2,-11.3489825633
1,3,2,2,-2.18955907143
1,4,2,2,-7.56767704228
2,0,2,2,-6.2399401737
2,1,2,2,-2.51057937546
2,2,2,2,-5.91657517426
2,3,2,2,-3.28153478002
2,4,2,2,-6.84754875713
3,0,2,2,-6.92464703101
3,1,2,2,-8.82242277966
3,2,2,2,-3.73020827605
3,3,2,2,-4.80095743952
3,4,2,2,-6.05404021291
4,0,2,2,-7.36169846034
4,1,2,2,-4.11118439348
4,2,2,2,-5.33214381813
4,3,2,2,-4.43898084291
4,4,2,2,-5.64892790627
5,0,2,2,-6.00746228639
5,1,2,2,-6.40638757399
5,2,2,2,-3.56374613672
5,3,2,2,-4.14955463772
5,4,2,2,-8.05046030156
6,0,2,2,-6.77987140419
6,1,2,2,-4.79881023021
6,2,2,2,-5.61208826245
6,3,2,2,-3.38204302179
6,4,2,2,-5.82673238649
7,0,2,2,-7.86125753972
7,1,2,2,-5.9173425032
7,2,2,2,-6.01823438194
7,3,2,2,-4.99385425813
7,4,2,2,-5.66490692514
8,0,2,2,-7.05864137295
8,1,2,2,-5.79239824957
8,2,2,2,-5.25470283281
8,3,2,2,-3.07076985987
8,4,2,2,-6.47015702918
9,0,2,2,-7.47351774516
9,1,2,2,-7.21366518446
9,2,2,2,-4.67969058334
9,3,2,2,-3.50071623556
9,4,2,2,-6.12036546191
10,0,2,2,-7.63999474018
10,1,2,2,-10.0282199024
10,2,2,2,-5.91686575268
10,3,2,2,-5.12695947981
10,4,2,2,-6.09222381194
11,0,2,2,-6.72909430007
11,1,2,2,-3.65939496513
11,2,2,2,-5.20528219664
11,3,2,2,-3.03948301303
11,4,2,2,-4.37903756395
12,0,2,2,-6.32009518086
12,1,2,2,-2.49632794328
12,2,2,2,-4.43745707097
12,3,2,2,-3.21481235637
12,4,2,2,-4.65895007513
13,0,2,2,-8.09172936634
13,1,2,2,-5.4513642581
13,2,2,2,-6.74584004121
13,3,2,2,-4.57413371819
13,4,2,2,-6.28894891476
14,0,2,2,-7.59305246338
14,1,2,2,-5.89848579968
14,2,2,2,-4.44547114364
14,3,2,2,-4.68203578815
14,4,2,2,-6.20136448941
15,0,2,2,-6.61526447038
15,1,2,2,-4.89477875339
15,2,2,2,-3.34847017875
15,3,2,2,-2.56340400347
15,4,2,2,-6.12390189174
16,0,2,2,-6.7481904467
16,1,2,2,-5.91302388493
16,2,2,2,-5.23811890259
16,3,2,2,-3.57989763047
16,4,2,2,-5.2778039419
17,0,2,2,-6.53462065189
17,1,2,2,-3.32658936644
17,2,2,2,-5.70054229107
17,3,2,2,-4.87805463185
17,4,2,2,-6.24032890254
18,0,2,2,-6.38853995425
18,1,2,2,-5.4306116648
18,2,2,2,-9.17471239128
18,3,2,2,-1.01053371368
18,4,2,2,-5.10465045749
19,0,2,2,-6.88802107855
19,1,2,2,-5.62566911322
19,2,2,2,-5.48992065555
19,3,2,2,-3.94950948159
19,4,2,2,-5.53280381346
20,0,2,2,-6.95313146396
20,1,2,2,-4.93459800453
20,2,2,2,-10.7388164957
20,3,2,2,-2.2837648071
20,4,2,2,-8.00903661433
21,0,2,2,-6.50994341915
21,1,2,2,-6.15074572785
21,2,2,2,-4.822076679
21,3,2,2,-3.9993631419
21,4,2,2,-7.54023911405
22,0,2,2,-5.20937878382
22,1,2,2,-3.58680581593
22,2,2,2,-3.05886628491
22,3,2,2,-3.76786111547
22,4,2,2,-9.04608727171
23,0,2,2,-6.73440391813
23,1,2,2,-3.5169529427
23,2,2,2,-4.6040031988
23,3,2,2,-4.16519981571
23,4,2,2,-7.61306014321
24,0,2,2,-7.88106166059
24,1,2,2,-2.49471204398
24,2,2,2,-18.1934438158
24,3,2,2,-4.63900878584
24,4,2,2,-6.08064207063
25,0,2,2,-6.90991426838
25,1,2,2,-5.87444850791
25,2,2,2,-4.73215010311
25,3,2,2,-6.02606861998
25,4,2,2,-5.71112043047
26,0,2,2,-6.76754823325
26,1,2,2,-4.90867117076
26,2,2,2,-5.90329227276
26,3,2,2,-3.47094486043
26,4,2,2,-8.48166144312
27,0,2,2,-6.46857019756
27,1,2,2,-6.83945486211
27,2,2,2,-4.08101816648
27,3,2,2,-1.94774582792
27,4,2,2,-6.27278875132
28,0,2,2,-6.00800324446
28,1,2,2,-4.83483066344
28,2,2,2,-3.82462155588
28,3,2,2,-5.09002557257
28,4,2,2,-8.09085358887
29,0,2,2,-6.24628032186
29,1,2,2,-3.93991195136
29,2,2,2,-7.64229686049
29,3,2,2,-4.65389602939
29,4,2,2,-11.0131017964
30,0,2,2,-6.36482724876
30,1,2,2,-4.18470525807
30,2,2,2,-3.29535354538
30,3,2,2,-5.314569865
30,4,2,2,-6.7138151136
31,0,2,2,-6.77352638544
31,1,2,2,-3.41046753302
31,2,2,2,-5.42800865453
31,3,2,2,-4.16613198573
31,4,2,2,-10.5419181509
32,0,2,2,-7.38931739286
32,1,2,2,-3.45075522838
32,2,2,2,-7.91925318147
32,3,2,2,-2.51681486212
32,4,2,2,-3.61276761039
33,0,2,2,-7.32336965534
33,1,2,2,-4.61215033561
33,2,2,2,-10.4938179969
33,3,2,2,-4.79534446189
33,4,2,2,-7.69106588373
34,0,2,2,-7.52824862548
34,1,2,2,-4.29142599359
34,2,2,2,-6.54755206261
34,3,2,2,-3.82844103904
34,4,2,2,-6.93318146064
35,0,2,2,-6.92034982602
35,1,2,2,-6.51799544371
35,2,2,2,-5.82325394524
35,3,2,2,-2.99055065406
35,4,2,2,-6.62578769648
36,0,2,2,-6.88472642492
36,1,2,2,-11.7087305234
36,2,2,2,-7.859690509
36,3,2,2,-4.90351252101
36,4,2,2,-13.7574291746
37,0,2,2,-6.7559541848
37,1,2,2,-2.34345564482
37,2,2,2,-10.3713926531
37,3,2,2,-4.05389509444
37,4,2,2,-6.38184741495
38,0,2,2,-6.66011180553
38,1,2,2,-4.46874076075
38,2,2,2,-5.6160456929
38,3,2,2,-2.19917682482
38,4,2,2,-6.74137508751
39,0,2,2,-7.10022862613
39,1,2,2,-5.74332715336
39,2,2,2,-8.31941294366
39,3,2,2,-1.42110855971
39,4,2,2,-5.46350146338
40,0,2,2,-6.92889225138
40,1,2,2,-5.36702935619
40,2,2,2,-8.84274184109
40,3,2,2,-3.91926390253
40,4,2,2,-11.569228909
41,0,2,2,-7.31489518517
41,1,2,2,-5.22047256666
41,2,2,2,-7.43425181326
41,3,2,2,-4.61786400419
41,4,2,2,-7.53692387689
42,0,2,2,-6.84061488336
42,1,2,2,-5.61161073097
42,2,2,2,-5.6102555769
42,3,2,2,-3.63288381782
42,4,2,2,-6.48662044734
43,0,2,2,-20.4027903935
